input_cif,action_prompt,output_cif
mp-1213080.cif,Rotate all surrounding atoms within 3.326053925329332 angstrom of the center atom at index 6 by 204.12934324718861 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1213080_processed.cif
mp-1213206.cif,Rotate all surrounding atoms within 2.303884175764328 angstrom of the center atom at index 8 by 81.63023512141062 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1213206_processed.cif
mp-1213529.cif,Rotate all surrounding atoms within 1.8163267550341768 angstrom of the center atom at index 12 by 274.7822348691309 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1213529_processed.cif
mp-1213562.cif,Rotate all surrounding atoms within 2.009245317316563 angstrom of the center atom at index 4 by 172.15836364304135 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1213562_processed.cif
mp-1213790.cif,Rotate all surrounding atoms within 2.5986558074235937 angstrom of the center atom at index 24 by 94.29143307774169 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1213790_processed.cif
mp-1214336.cif,Rotate all surrounding atoms within 2.7008935314506406 angstrom of the center atom at index 15 by 292.17305003410354 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1214336_processed.cif
mp-1214464.cif,Rotate all surrounding atoms within 2.748584343091693 angstrom of the center atom at index 20 by 181.21951490993584 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1214464_processed.cif
mp-1214610.cif,Rotate all surrounding atoms within 3.0711004404049094 angstrom of the center atom at index 4 by 270.2179485071133 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1214610_processed.cif
mp-1214788.cif,Rotate all surrounding atoms within 2.984372859236262 angstrom of the center atom at index 12 by 283.7084181478012 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1214788_processed.cif
mp-1214890.cif,Rotate all surrounding atoms within 2.864578745633678 angstrom of the center atom at index 17 by 279.63416028680047 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1214890_processed.cif
mp-1214936.cif,Rotate all surrounding atoms within 2.463693654655989 angstrom of the center atom at index 37 by 98.1763804723594 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1214936_processed.cif
mp-1215141.cif,Rotate all surrounding atoms within 3.088698005123943 angstrom of the center atom at index 37 by 138.9475490505693 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1215141_processed.cif
mp-1215289.cif,Rotate all surrounding atoms within 2.8557172603322414 angstrom of the center atom at index 9 by 55.43599164210934 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1215289_processed.cif
mp-1215601.cif,Rotate all surrounding atoms within 2.5675329777417506 angstrom of the center atom at index 4 by 173.1572922983325 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1215601_processed.cif
mp-1215607.cif,Rotate all surrounding atoms within 3.683503611238793 angstrom of the center atom at index 0 by 59.40556007012722 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1215607_processed.cif
mp-1215624.cif,Rotate all surrounding atoms within 2.544066870447773 angstrom of the center atom at index 3 by 284.8829594859561 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1215624_processed.cif
mp-1215653.cif,Rotate all surrounding atoms within 2.9644462349931415 angstrom of the center atom at index 2 by 247.18516657728364 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1215653_processed.cif
mp-1215929.cif,Rotate all surrounding atoms within 2.8325249373192265 angstrom of the center atom at index 4 by 67.99324348740153 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1215929_processed.cif
mp-1216177.cif,Rotate all surrounding atoms within 3.5259097645707715 angstrom of the center atom at index 17 by 174.68657037679864 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1216177_processed.cif
mp-1216179.cif,Rotate all surrounding atoms within 2.43742625437324 angstrom of the center atom at index 4 by 314.97194625050724 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1216179_processed.cif
mp-1216787.cif,Rotate all surrounding atoms within 2.4678025716473564 angstrom of the center atom at index 1 by 131.905803770895 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1216787_processed.cif
mp-1216925.cif,Rotate all surrounding atoms within 2.5428759182109677 angstrom of the center atom at index 8 by 290.34621533622465 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1216925_processed.cif
mp-1217133.cif,Rotate all surrounding atoms within 2.3644774258054664 angstrom of the center atom at index 3 by 230.60313611023514 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217133_processed.cif
mp-1217420.cif,Rotate all surrounding atoms within 3.9288881369428106 angstrom of the center atom at index 2 by 121.86538270694746 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217420_processed.cif
mp-1217464.cif,Rotate all surrounding atoms within 3.711324188743859 angstrom of the center atom at index 6 by 265.01061661651954 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217464_processed.cif
mp-1217479.cif,Rotate all surrounding atoms within 3.8813461791765165 angstrom of the center atom at index 1 by 294.6103180080735 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217479_processed.cif
mp-1217682.cif,Rotate all surrounding atoms within 3.9819364571798275 angstrom of the center atom at index 7 by 309.4051358912388 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217682_processed.cif
mp-1217834.cif,Rotate all surrounding atoms within 3.449900821381362 angstrom of the center atom at index 2 by 153.01282643578116 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1217834_processed.cif
mp-1218011.cif,Rotate all surrounding atoms within 3.793764558542602 angstrom of the center atom at index 11 by 269.48487728721216 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1218011_processed.cif
mp-1218423.cif,Rotate all surrounding atoms within 3.2489783308672324 angstrom of the center atom at index 14 by 231.51841986428732 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1218423_processed.cif
mp-1218682.cif,Rotate all surrounding atoms within 3.9849010391959587 angstrom of the center atom at index 13 by 79.94432200572959 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1218682_processed.cif
mp-1218922.cif,Rotate all surrounding atoms within 3.3748433504826556 angstrom of the center atom at index 4 by 183.81480700668502 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1218922_processed.cif
mp-1219071.cif,Rotate all surrounding atoms within 2.863460931644741 angstrom of the center atom at index 2 by 176.5579853664372 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1219071_processed.cif
mp-1219127.cif,Rotate all surrounding atoms within 2.725950747464684 angstrom of the center atom at index 12 by 97.3392129280983 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1219127_processed.cif
mp-1219578.cif,Rotate all surrounding atoms within 3.111593187929146 angstrom of the center atom at index 16 by 157.67369280585262 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1219578_processed.cif
mp-1219615.cif,Rotate all surrounding atoms within 2.6863487537129025 angstrom of the center atom at index 14 by 223.42148967221226 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-1219615_processed.cif
mp-1219892.cif,Rotate all surrounding atoms within 3.4350440012816854 angstrom of the center atom at index 5 by 91.1355582053674 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1219892_processed.cif
mp-1219893.cif,Rotate all surrounding atoms within 2.7408062927561962 angstrom of the center atom at index 7 by 150.162061371804 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1219893_processed.cif
mp-1220065.cif,Rotate all surrounding atoms within 3.8549446283255415 angstrom of the center atom at index 38 by 229.14864168428585 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1220065_processed.cif
mp-1220070.cif,Rotate all surrounding atoms within 3.8128601878380315 angstrom of the center atom at index 20 by 131.75809917605403 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1220070_processed.cif
mp-1220202.cif,Rotate all surrounding atoms within 3.817737963539236 angstrom of the center atom at index 0 by 252.92012073868898 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1220202_processed.cif
mp-1220419.cif,Rotate all surrounding atoms within 3.1472526846072792 angstrom of the center atom at index 6 by 248.1155117078034 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-1220419_processed.cif
mp-1220444.cif,Rotate all surrounding atoms within 2.8433992566425665 angstrom of the center atom at index 11 by 294.52024548049644 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-1220444_processed.cif
mp-1220553.cif,Rotate all surrounding atoms within 2.7940743841609263 angstrom of the center atom at index 14 by 112.54326633384217 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-1220553_processed.cif
